Date,Open,High,Low,Close,Adj Close,Volume
12/28/2021,439.279999,440.190002,437.660004,438.480011,424.425964,4865800
12/29/2021,438.5,439.950012,437.540009,439.01001,424.938934,4596700
12/30/2021,439.390015,440.359985,437.320007,437.769989,423.738708,3751800
12/31/2021,437.230011,438.380005,436.390015,436.570007,422.577148,5185600
1/3/2022,437.929993,439.269989,435.640015,439.25,425.171234,6017300
1/4/2022,440.579987,441.26001,437.220001,439.070007,424.997009,6262200
1/5/2022,438.779999,439.410004,430.529999,430.660004,416.856567,7539600
1/6/2022,430.200012,432.829987,427.899994,430.079987,416.295135,7971500
1/7/2022,430.209991,431.359985,427.200012,428.589996,414.852905,6157500
1/10/2022,425.380005,428.190002,419.769989,428.029999,414.310883,10481500
1/11/2022,427.679993,431.950012,424.779999,431.779999,417.940735,7282400
1/12/2022,433.559998,435.040009,431.140015,433.070007,419.189301,8270300
1/13/2022,434.089996,434.720001,426.089996,427.100006,413.410675,7521300
1/14/2022,423.950012,427.579987,422.809998,427.230011,413.536499,9960800
1/18/2022,422.619995,424.980011,417.329987,419.73999,406.286591,10681500
1/19/2022,421.170013,422.540009,415.070007,415.329987,402.017914,8184100
1/20/2022,417.170013,421.75,410.290009,410.76001,397.594421,8907600
1/21/2022,409.709991,411.929993,402.660004,402.690002,389.783051,16225900
1/24/2022,397.26001,404.880005,386.839996,404.369995,391.40918,22970700
1/25/2022,398.170013,404.26001,392.730011,399.459991,386.656616,16836300
1/26/2022,405.660004,408.200012,394.339996,398.559998,385.785431,14377300
1/27/2022,402.929993,405.970001,394.820007,396.540009,383.830231,12455200
1/28/2022,397.820007,406.329987,393.299988,406.26001,393.238647,12096800
1/31/2022,405.670013,413.970001,404.350006,413.690002,400.430481,9200400
2/1/2022,414.339996,417.040009,410.899994,416.390015,403.043945,8154900
2/2/2022,418.980011,421.179993,416.540009,420.359985,406.886719,6726500
2/3/2022,414.589996,416.429993,409.790009,410.589996,397.42984,7658300
2/4/2022,410.339996,416.23999,408.059998,412.519989,399.297943,8210000
2/7/2022,413.230011,414.619995,409.899994,411.160004,397.981598,5620900
2/8/2022,410.720001,415.459991,409.350006,414.48999,401.204865,5565700
2/9/2022,418.549988,420.869995,418.350006,420.570007,407.089966,6284500
2/10/2022,414.929993,420.799988,411.140015,413.179993,399.936798,9260500
2/11/2022,413.149994,415.200012,403.570007,404.940002,391.960938,10458600
2/14/2022,404.429993,405.98999,400.23999,403.619995,390.683228,10167600
2/15/2022,408.179993,410.290009,407.459991,410.100006,396.955597,6815000
2/16/2022,408.200012,411.890015,406.320007,410.589996,397.42984,7743800
2/17/2022,407.48999,407.980011,401.230011,401.859985,388.979675,7541000
2/18/2022,402.149994,403.309998,397,399.290009,386.492035,10570800
2/22/2022,397.049988,400.369995,391.51001,394.920013,382.262146,10414700
2/23/2022,397.73999,398.320007,387.380005,387.809998,375.380005,12154900
2/24/2022,377.76001,394.170013,377.5,393.769989,381.148956,21277200
2/25/2022,394.950012,402.519989,393.399994,402.369995,389.473328,11665200
2/28/2022,397.179993,402.850006,396,401.359985,388.495667,11855900
3/1/2022,400.01001,401.920013,392.790009,395.339996,382.66864,9124400
3/2/2022,397.720001,404.100006,396.779999,402.600006,389.695923,8185200
3/3/2022,405.019989,405.540009,398.880005,400.579987,387.740692,8745300
3/4/2022,396.929993,398.429993,393.369995,397.339996,384.604553,6317700
3/7/2022,396.730011,397,385.559998,385.609985,373.250488,8411500
3/8/2022,385.76001,392.73999,381.640015,382.700012,370.433777,9356100
3/9/2022,390.880005,394.850006,388.720001,392.899994,380.306824,5812600
3/10/2022,388.440002,392.01001,386.529999,391.149994,378.612946,6394800
3/11/2022,393.619995,394.190002,385.679993,386.160004,373.782867,5872800
3/14/2022,387.070007,390.269989,382.25,383.339996,371.053284,6455000
3/15/2022,385.859985,392.369995,384.630005,391.75,379.193726,5739400
3/16/2022,395.5,400.549988,390.549988,400.51001,387.672943,7407300
3/17/2022,398.640015,405.559998,398.299988,405.410004,392.415863,5177500
3/18/2022,403.980011,410.279999,403.23999,409.890015,396.752289,5875000
3/21/2022,409.839996,411.75,406.429993,409.910004,396.771637,4159500
3/22/2022,411.200012,415.519989,411.200012,414.670013,401.379089,4231700
3/23/2022,412.160004,413.619995,409.290009,409.329987,396.210236,3742600
3/24/2022,409.890015,414.100006,408.809998,414.019989,402.09964,2977300
3/25/2022,414.790009,416.359985,412.209991,416.119995,404.13916,3638000
3/28/2022,415.5,419.049988,413.690002,418.98999,406.926544,3395300
3/29/2022,422.959991,424.720001,420.25,424.290009,412.073975,5510600
3/30/2022,423.26001,424.01001,419.589996,421.649994,409.509979,4794300
3/31/2022,420.970001,421.670013,415.049988,415.170013,403.216553,5876600
4/1/2022,416.679993,416.820007,412.869995,416.320007,404.333435,4663100
4/4/2022,416.450012,419.959991,415.720001,419.850006,407.76181,5117200
4/5/2022,418.559998,420.820007,413.5,414.660004,402.721283,4112000
4/6/2022,410.76001,412.660004,407.640015,410.459991,398.64212,5540700
4/7/2022,409.600006,414.299988,407.73999,412.529999,400.652527,4954100
4/8/2022,411.850006,414.220001,409.980011,411.529999,399.681335,4752800
4/11/2022,408.5,409.059998,403.929993,404.399994,392.756622,3342800
4/12/2022,407.329987,409.709991,401.369995,402.920013,391.319275,6615800
4/13/2022,402.570007,408.200012,402.480011,407.470001,395.73819,4358700
4/14/2022,407.720001,408.779999,402.339996,402.519989,390.930756,3735700
4/18/2022,401.549988,404.220001,400.440002,402.589996,390.998718,4305900
4/19/2022,402.579987,409.769989,402.359985,409.019989,397.243561,3841500
4/20/2022,410.820007,411.390015,407.670013,408.709991,396.942535,5067100
4/21/2022,412.380005,413.679993,401.799988,402.649994,391.057007,4670200
4/22/2022,401.670013,401.890015,391.100006,391.660004,380.383423,6326400
4/25/2022,389.420013,394.059998,385,393.799988,382.461823,8141200
4/26/2022,391.399994,391.589996,382.440002,382.540009,371.526031,8493000
4/27/2022,383.5,388.75,381.5,383.529999,372.487488,6415700
4/28/2022,388.230011,394.899994,383.869995,393.140015,381.820831,7030200
4/29/2022,389.420013,391.450012,378,378.700012,367.796539,8221900
5/2/2022,378.790009,382.269989,372.329987,381.079987,370.108063,10737000
5/3/2022,381.619995,385.059998,380,382.730011,371.710541,5607700
5/4/2022,383.350006,394.929993,380.279999,394.339996,382.986237,7367500
5/5/2022,390.220001,390.309998,376.350006,380.48999,369.535004,10477300
5/6/2022,378.01001,381.279999,372.950012,378.100006,367.213867,7959600
5/9/2022,372.359985,373.559998,364.5,365.899994,355.365112,10793200
5/10/2022,371.899994,373.220001,362.910004,366.839996,356.278015,7870800
5/11/2022,365.970001,371.359985,360.269989,360.929993,350.538177,8026900
5/12/2022,357.839996,363.75,354.019989,360.649994,350.266235,7679200
5/13/2022,364.730011,370.579987,363.640015,369.160004,358.53125,5377400
5/16/2022,367.709991,371.350006,365.450012,367.839996,357.249237,4719800
5/17/2022,373.660004,375.559998,370.079987,375.200012,364.397339,4513300
5/18/2022,370.980011,371.160004,359,360.339996,349.965179,6883600
5/19/2022,357.170013,362.230011,355.850006,357.929993,347.624603,6359500
5/20/2022,361.410004,361.950012,349.76001,358.019989,347.711975,8755900
5/23/2022,361.089996,365.570007,358.850006,364.809998,354.306488,5254900
5/24/2022,360.850006,363.209991,355.700012,362.179993,351.752228,5567300
5/25/2022,360.540009,367.160004,360.269989,365.200012,354.685272,5704600
5/26/2022,366.450012,374.130005,366.269989,372.459991,361.736206,4248300
5/27/2022,374.940002,381.859985,374.799988,381.799988,370.807281,3911800
5/31/2022,380.230011,382.850006,376.920013,379.679993,368.748352,5016500
6/1/2022,381.609985,382.640015,374.100006,376.5,365.659882,4245800
6/2/2022,376.410004,383.73999,374.200012,383.649994,372.604065,3273700
6/3/2022,379.109985,380.600006,376.480011,377.440002,366.572815,2749500
6/6/2022,381.329987,382.959991,377.410004,378.470001,367.573212,2659500
6/7/2022,375.160004,382.609985,374.709991,382.170013,371.166656,2649900
6/8/2022,380.5,382.230011,377.26001,377.98999,367.107025,3436400
6/9/2022,376.23999,378.440002,369.019989,369.100006,358.472961,3022000
6/10/2022,362.929993,363.690002,358.230011,358.269989,347.954742,7629700
6/13/2022,349.109985,350.839996,343.059998,344.459991,334.542419,10399700
6/14/2022,346.369995,347.320007,340.570007,343.600006,333.707184,7584200
6/15/2022,346.820007,352.839996,341.970001,348.519989,338.485474,7887600
6/16/2022,340.480011,340.839996,334.570007,337.070007,327.365204,8821900
6/17/2022,337.309998,340.869995,334.23999,337.950012,328.219818,7084000
6/21/2022,343.190002,347.5,343.109985,346.230011,336.261444,5628300
6/22/2022,342.079987,349.51001,341.630005,345.5,335.55246,4876100
6/23/2022,347.630005,349.609985,344.140015,349.130005,339.077942,6708800
6/24/2022,352.029999,360.019989,351.970001,360,349.634979,5458600
6/27/2022,361,361.149994,357.570007,358.649994,348.323853,4608600
6/28/2022,360.079987,362.839996,350.899994,350.899994,340.796967,8797800
6/29/2022,350.429993,351.359985,347.809998,349.640015,340.964752,3775900
6/30/2022,345.880005,349.839996,342.450012,346.880005,338.273193,7159600
7/1/2022,346.160004,350.829987,343.589996,350.440002,341.744873,7481500
7/5/2022,345.480011,351.100006,342.779999,351.059998,342.349518,6180600
7/6/2022,351.230011,354.679993,348.929993,352.329987,343.587952,5450900
7/7/2022,354.01001,358.299988,354,357.5,348.6297,3737500
7/8/2022,355.910004,359.049988,354.470001,357.290009,348.424957,4791300
7/11/2022,354.839996,355.570007,352.51001,353.25,344.485138,3491700
7/12/2022,352.600006,354.899994,348.380005,349.98999,341.30603,4080300
7/13/2022,344.73999,351,344.369995,348.359985,339.716431,5603500
7/14/2022,343.410004,347.950012,341.049988,347.440002,338.819305,4624800
7/15/2022,351.730011,354.109985,349.799988,354.01001,345.226288,4520500
7/18/2022,356.970001,357.619995,349.920013,351.079987,342.368988,3544900
7/19/2022,354.950012,361.089996,354.25,360.609985,351.662506,3620200
7/20/2022,360.700012,364.23999,359.450012,362.920013,353.915192,4270600
7/21/2022,362.359985,366.619995,360.01001,366.589996,357.494141,4604000
7/22/2022,366.690002,367.839996,361.01001,363.25,354.23703,4533900
7/25/2022,363.839996,364.440002,361.450012,363.609985,354.588043,3902200
7/26/2022,362.119995,362.209991,358.450012,359.25,350.336273,2987200
7/27/2022,362.48999,370.329987,362.220001,368.660004,359.512787,4500300
7/28/2022,369.420013,373.910004,365.980011,373.320007,364.05719,4345300
7/29/2022,374.730011,379.660004,373.929993,378.790009,369.391449,5246400
8/1/2022,376.119995,380.01001,375.440002,377.649994,368.279724,4421400
8/2/2022,376.109985,379.630005,373.950012,375.209991,365.900269,4132600
8/3/2022,377.190002,382.100006,376.910004,381.070007,371.614838,3854800
8/4/2022,380.880005,381.529999,379.190002,380.769989,371.322327,3410600
8/5/2022,376.649994,380.700012,376.540009,379.980011,370.551941,2852100
8/8/2022,381.779999,383.910004,378.570007,379.640015,370.220398,3450800
8/9/2022,379.019989,379.410004,377.100006,378.140015,368.757568,2360500
8/10/2022,384.98999,386.230011,383.100006,386.059998,376.481049,3651000
8/11/2022,388.869995,390.649994,385.399994,386.059998,376.481049,3575400
8/12/2022,387.950012,392.720001,387.089996,392.670013,382.927063,3664400
8/15/2022,390.48999,394.76001,390.459991,394.350006,384.565399,3203900
8/16/2022,393.23999,396.890015,392.440002,395.040009,385.23822,3864800
8/17/2022,391.559998,394.850006,390.290009,392.339996,382.605194,3222300
8/18/2022,392.420013,394.019989,391.170013,393.549988,383.785217,3258100
8/19/2022,390.700012,390.950012,387.25,388.119995,378.48996,2899000
8/22/2022,383.429993,383.540009,379.089996,379.940002,370.512909,4153700
8/23/2022,379.559998,381.869995,378.519989,379.040009,369.635254,2869200
8/24/2022,378.899994,381.579987,378.179993,380.190002,370.756714,2241200
8/25/2022,381.76001,385.730011,380.700012,385.730011,376.159271,2631300
8/26/2022,385.549988,386.049988,372.51001,372.51001,363.267273,5153200
8/29/2022,369.769989,373.049988,368.779999,370.049988,360.868286,4953200
8/30/2022,371.299988,371.450012,364.019989,366.029999,356.948029,5044500
8/31/2022,367.609985,368.790009,363.109985,363.149994,354.139496,4062500
9/1/2022,361.100006,364.700012,358.51001,364.269989,355.23172,6126800
9/2/2022,367.950012,369.130005,358.779999,360.450012,351.506531,4544200
9/6/2022,361.359985,362.279999,357,359.23999,350.326508,5680300
9/7/2022,358.859985,366.380005,358.690002,365.679993,356.60672,4137000
